         841           6
     1   S    1.8847887369E-01
  6.7672488206E-05 -2.7379866641E-04 -2.0640078139E-09 -3.0360545650E-08  3.7540464176E-06 -2.3646051777E-06
  5.1368780078E-05  3.1260485501E-04 -8.7142926942E-07  3.1626058522E-06  1.9294252271E-07 -3.8371575924E-06
  2.9020712591E-06  3.4753689342E-07  2.2857539974E-05 -2.6683703647E-04 -7.6840127026E-06  4.6537940634E-05
 -1.0951723199E-05 -6.6731892605E-05  2.6426730225E-05 -1.6040373230E-04  1.8239905414E-06 -5.4062196494E-06
  1.1371229706E-04  4.6334777460E-04  7.0513605086E-06 -3.2932594143E-05 -6.2178055856E-05 -3.7827793683E-04
 -6.2963698145E-06 -5.4894020516E-05 -3.7239767817E-07 -4.0198797292E-07  1.1731784219E-05 -5.4544343046E-05
 -6.5861913468E-05  1.0961506058E-04 -1.7548204115E-08 -5.6512813089E-08  7.2949477942E-07 -6.4033322196E-07
 -6.6006634885E-07 -2.5225581400E-07  1.4119454772E-07  5.9610081452E-07 -1.6064524027E-06  5.2046095611E-08
  1.2085933178E-06 -4.0023585498E-06 -1.4760604401E-07 -2.9761315517E-05  3.4670613754E-04  2.1707761337E-06
 -4.5383193426E-06  2.6438483805E-07 -1.6264973780E-06 -1.8908937131E-05  1.1491192700E-04  1.1450879571E-06
 -8.9414930487E-05 -9.6139475055E-07 -7.6552631907E-06 -1.0885472236E-04 -4.3007710885E-05 -1.0276585840E-04
 -9.2409708439E-05  4.2396771896E-04 -1.5214906673E-06 -3.1592296789E-04 -1.1006134224E-04 -1.3847877765E-06
 -1.0388539004E-07  8.9914269735E-07  1.2640367833E-03 -9.0612638574E-05 -9.1281669741E-07  2.6225930004E-06
  7.3254178926E-06 -5.5669864412E-05 -2.2677677799E-04  8.7100865515E-06  2.0320566725E-06  5.8263269305E-06
 -1.4531026050E-06  5.2323889151E-05 -1.5788619567E-04  2.8019740387E-08 -4.3121804303E-04 -3.3780214744E-04
 -1.2729940173E-03 -1.0811187689E-05  2.8418984994E-07  7.8237936133E-05  7.6948425964E-04 -3.2293631659E-04
  1.3080478407E-06  2.1064826825E-07 -4.2789397860E-06  4.3485179161E-04  1.5324695743E-04 -3.2240976001E-05
  3.7599332322E-04 -2.6527280583E-04  4.4204980595E-04  4.6033856430E-06 -9.6091669944E-07 -1.4031506525E-06
  6.8497955152E-07 -4.7958073413E-05 -2.9183801611E-04 -2.7911245408E-07 -1.0053211143E-06  6.8243760629E-07
  6.7443255171E-08  1.8263436652E-06 -1.5300134984E-05  6.0730641697E-07  4.1740875017E-05 -3.1646385762E-06
  1.8118047315E-06  1.6364944414E-06 -1.6877882926E-06  1.6427257029E-06  1.5255104787E-05 -4.6489927309E-05
  1.0567080620E-06  4.8601214453E-05  1.4250055672E-05 -8.6693921015E-07  5.7468478553E-07 -5.7184354600E-05
 -4.4717360722E-05  2.3814069086E-08  1.8326642313E-07 -4.1737626151E-07  1.3684625430E-07 -1.9637914664E-06
 -1.6120815607E-06 -1.1790554821E-03 -4.0958850870E-04 -8.0959860479E-05  3.3975215906E-05 -1.4966170940E-06
 -2.2480364849E-06 -9.6876716057E-07  1.2272139746E-07  1.9240581051E-06  1.7020764843E-08  6.2058085177E-07
 -2.2826869291E-07  3.2519855874E-05 -1.9719293557E-04  5.2964432214E-07  4.9953655835E-05 -3.5715402486E-06
 -2.6251926371E-04  1.0243900426E-05  1.6613612182E-07  4.0013970299E-04 -1.6802782056E-04  6.7762569336E-07
  6.5284363298E-05  7.1409083798E-07 -9.9862296041E-05 -3.5210928562E-05  6.5407893641E-07 -8.5108695401E-04
  6.0996722349E-05  4.7929340337E-05 -2.2629693049E-04 -9.4245817582E-05  1.6040488618E-04  3.3657555477E-07
 -4.2575574159E-07 -4.6299067590E-07 -3.6677777927E-06  1.7502094856E-07  6.5892284852E-07  4.3055198851E-07
 -2.9110881870E-07  5.0594205488E-07  2.9177347904E-05  1.7752898778E-04  1.8413578249E-07  7.9740837044E-10
 -1.4973234446E-05  1.9600763231E-06 -1.5097935734E-05 -2.9983848561E-06 -5.1951631806E-04 -1.5394165021E-04
  1.6374006986E-06  6.3534139287E-07 -9.8479822998E-07  4.3369800180E-05 -2.6313115605E-04  9.1372034701E-07
 -6.0249289978E-05  5.1928724996E-06 -1.7241736789E-05 -1.3064005566E-04  7.4363944273E-04  1.2554822677E-06
 -6.5025176752E-04 -2.1993688307E-04  3.4533016448E-07  1.7534794660E-04  4.3514061045E-05 -2.8132377573E-07
  3.2681268517E-06 -2.6294915074E-06 -4.3777937215E-07 -6.6259727673E-04  2.7829523368E-04  6.7050156065E-07
 -1.5689312512E-07  3.0924039806E-08  8.2332531683E-07 -4.4629507408E-07 -1.3927445461E-05  7.0336432269E-05
 -3.0626309384E-07 -7.0602382284E-06  2.0315385500E-07 -1.7020344145E-06 -2.4395968428E-07 -5.3169952450E-05
  1.5680186493E-04 -3.2554269971E-07 -1.9827371139E-04  4.6314259836E-07 -2.1782689904E-07  1.3031478341E-04
  1.0339709964E-04  5.8163934005E-04 -4.8529280083E-05 -1.3978407393E-04 -5.0379407005E-05  7.4643663135E-07
  5.8141960891E-07  2.9702980315E-07 -1.3634876345E-07  2.2276577587E-04 -1.6018839985E-05  3.1995035876E-05
  2.4259162216E-04  3.0656424266E-07 -6.9724149512E-07  1.3257701529E-06  8.8712623042E-07  6.3807605709E-07
 -2.2258382405E-07  1.6431242189E-06  7.0026478338E-07  3.1247789097E-05 -1.5802473751E-04 -2.8520892666E-04
  1.3793416842E-05  3.8409306996E-04  1.1140499985E-04  1.2629843343E-06 -1.1125858405E-06 -8.7024575153E-07
  1.9291253290E-06  2.9984336993E-07  9.9781060540E-08 -9.1790811155E-08 -2.9841020526E-05  1.3711550401E-04
  1.5830271164E-06  1.1805453947E-05  6.2245565182E-07  7.3007850115E-04  1.8075337541E-04  3.6370435448E-07
  5.4806058020E-08  5.2984691666E-07  3.6110339727E-07 -2.1063297818E-06  1.0873366454E-05 -7.7436470608E-07
  1.3630311346E-04 -1.5782285007E-05  8.8047679748E-07 -1.5438174018E-06  2.3087524658E-06  1.7210131792E-05
 -1.6803438923E-04 -3.6149262381E-05 -1.3524364179E-06 -1.1663460257E-04  4.9094940110E-05 -3.2334547801E-09
  7.8177442425E-05  7.1334592161E-07 -1.2173358529E-07 -4.2811167368E-08 -3.8058681595E-07  5.4490783423E-07
 -1.9022326740E-07  4.0862903163E-07 -7.4547059561E-07  9.7471846341E-05 -4.4650586752E-04 -2.4455687587E-05
  2.8218458596E-06  4.6766085688E-07 -1.0311128237E-06 -9.8056619182E-07  1.5021487963E-06  2.1929789079E-04
 -1.5863049166E-05 -6.3466601259E-05  1.9336287117E-04 -4.9913370691E-06  8.3937141535E-06 -2.2541682245E-05
  3.9371261078E-05 -4.1590419224E-06  2.0899498324E-05  1.6698476496E-04 -2.7719340525E-04 -1.1517798284E-06
 -6.5638089421E-05 -5.1523868097E-05 -3.3617889795E-07  2.0360916280E-06  5.2329457516E-06 -4.2616672389E-05
 -4.7099402606E-06 -8.8483486600E-06 -4.2613979526E-05 -6.2523447982E-06  2.1106258145E-06 -6.4153331803E-04
  5.7983799272E-05  9.1357653045E-07 -6.6265799519E-07  5.8295856881E-04  1.3931840657E-04 -1.5828854942E-07
 -5.5069143027E-07  5.3786000966E-07  2.5190317926E-08  6.1627572915E-07  1.2659103687E-04  7.1371988456E-07
  3.2235142937E-07  9.5996572227E-07 -6.2410858002E-07 -1.9196227324E-04 -2.2895993600E-05 -7.6008533030E-06
  1.8287156167E-04 -3.0459093088E-04  2.6832812328E-07  9.5268719425E-05  2.0507246451E-05 -5.3221862441E-04
  2.0197633690E-05  1.0857896118E-06 -1.0052647538E-06 -7.4100169598E-06  1.0132403360E-06  7.3125071740E-04
 -3.0701874133E-04  8.8614369257E-06  2.3985182820E-06  2.6432334040E-05  9.6471750570E-06 -1.6061493406E-07
 -2.1968883801E-04 -7.5845621754E-05 -5.0415522149E-07  1.7210486390E-06 -8.1294747641E-04  1.6913378189E-04
 -6.5840169610E-06 -4.0088493567E-07  4.3272086147E-07  7.2667751598E-07 -6.2450367868E-07 -1.5249558420E-06
  4.2379534929E-06 -7.4122244945E-04  5.3134642003E-05  9.5520120544E-05 -2.9355547465E-04  3.9773300899E-06
  1.1460615415E-05  7.6053291380E-05 -6.2861531265E-06 -1.3744185697E-05  7.7014907068E-05  9.8680303211E-04
  7.7055557520E-04 -2.0534921800E-06 -1.8328457763E-07  8.0641236447E-04  2.8033899788E-04 -5.7381033882E-07
  7.5527079313E-06 -1.5651588254E-07  4.2486662894E-05 -3.5449120978E-06 -3.1334733373E-04 -1.0804087361E-03
 -1.2772177406E-04 -5.7996852215E-05 -3.9085427809E-05 -1.4685750953E-05 -1.5294122956E-04 -5.7353955001E-05
  1.1303537929E-03  3.9550662622E-04  4.4042502859E-06  7.9143135986E-05 -3.6337071091E-04  1.0416210226E-03
 -1.5565494168E-04  3.9997932697E-06  1.1942255422E-06 -7.5963070635E-08  1.4012720515E-06  1.8988049487E-06
 -1.2184246582E-05 -1.8285442780E-06  1.7096860278E-03 -6.3528065738E-05 -8.0558241957E-07 -1.4491008661E-07
  4.7388590508E-04 -9.9204796902E-05  7.6244712010E-08  7.5141763061E-06  3.3326011827E-07  7.3496692824E-04
  1.3214421517E-04 -5.9373754867E-07 -4.4979507063E-05  1.4345623748E-05 -7.2519515974E-05  1.6967349512E-06
 -5.0253093381E-05 -1.5183700775E-05 -2.1068720489E-04 -5.9014776444E-05  1.5319263948E-03  4.5577401852E-04
  1.6965319583E-04  5.9572896819E-05  1.8909816791E-06 -1.9562801456E-07  9.4103406226E-07 -8.5799184691E-07
  2.0516108435E-04  2.4360556481E-05 -3.0095693263E-05  3.4971593088E-06  1.0341818688E-05 -4.9737042830E-06
 -1.2233352110E-06  1.0581556011E-03  9.0703987682E-06 -1.4076866591E-06  2.6146395247E-07  1.1811689831E-07
  3.2008186737E-07  5.0571677560E-08 -2.3129356420E-07  6.3880403427E-07 -2.3920975181E-07  1.9835570160E-07
 -1.6995829722E-04  3.5224333667E-05 -1.7837055647E-06  5.9373774660E-07 -2.1255900590E-04  3.1534362709E-05
  3.3815650262E-06 -3.1069558538E-06 -1.8432562030E-06  9.9266992025E-07  1.2950302941E-06  6.0022616416E-05
 -5.0565858404E-06 -3.0293107820E-07  3.8072977708E-08  4.4191128970E-04  1.3137306109E-04 -1.4801128773E-04
 -1.7735751013E-05 -8.3663979810E-06 -1.1453552146E-05 -8.7000713389E-05 -3.7637988650E-07  3.2142029621E-07
  3.0003094203E-04  5.3863856744E-05  9.0564792596E-06 -2.7034183402E-05  6.8126265136E-07  8.3136044654E-07
 -1.5863468396E-04 -1.2424479568E-04 -5.0489932456E-06 -7.7512939286E-07 -2.4134544525E-06 -8.4873897158E-09
  7.6041061135E-05 -1.1324038302E-05 -1.0442739827E-06 -9.2539885648E-07  1.8057711752E-06 -1.8315730112E-07
 -2.8648452327E-07 -3.1676379934E-06 -6.7195504405E-06  4.7612046369E-05  3.6818108179E-07  9.0517561821E-06
  4.8057762854E-05  5.9139598895E-07 -4.8085369817E-09  3.1159030786E-05  5.6355678838E-06  3.0503555117E-06
 -1.5553514842E-05 -1.2926294765E-05  3.2211404804E-06  1.5482933197E-04 -6.0140050866E-06 -2.0677394288E-06
 -4.8918179256E-04  7.3007353301E-05 -2.3314394014E-04  1.9549881161E-05 -2.1926006386E-07  1.7394804637E-07
  3.4987527513E-07 -3.0333738958E-04 -4.2643686782E-05 -3.0309816113E-06 -2.2945056277E-05  4.3047293298E-07
 -6.4510155047E-07 -2.1764450210E-06 -5.9479957371E-07  8.2156732824E-07  8.6149294380E-08 -3.0179363026E-06
 -1.1365532874E-06 -3.6871327949E-06 -1.4474883799E-06  4.9101686017E-05  1.1623054554E-05 -4.5409834429E-06
 -1.4864847119E-06  6.8901421840E-05 -1.3046609500E-05 -8.1938599510E-07 -5.5480907255E-04 -6.5810609880E-05
 -2.7981182643E-05  2.9100380789E-04 -3.3474563477E-05 -7.2060338941E-04 -1.7854098102E-04 -9.9713139904E-04
 -1.7922958986E-04  4.0992326701E-07  2.0996108374E-06  4.8431403843E-07  2.2195080465E-07  6.8524836329E-04
  9.6280381832E-05 -1.2008112740E-06 -6.1414431949E-08 -2.9112286659E-07  2.8427413312E-07  3.5840853812E-06
 -8.9325496046E-07 -1.2318704145E-06  6.9944800090E-07  1.0938090511E-05  4.4624200763E-07 -5.1772510684E-04
  9.7718806219E-05 -4.1943568578E-06  5.2406593993E-04 -7.8349393464E-05 -3.4769651661E-06 -4.9570993861E-07
  9.4136691463E-08 -1.2695878107E-06 -3.8185838826E-06 -8.5722757676E-05 -1.2086029133E-05 -9.5315780047E-04
  7.9439304976E-05 -1.0325743868E-03  2.1554273869E-04 -1.2337182542E-05  1.7152691000E-04 -3.2369471469E-05
 -1.9426146511E-04  3.2450816776E-04 -1.0543349692E-03  1.1957888312E-04  9.5547151454E-07 -6.7092043367E-07
  6.8018251056E-07  5.3864375208E-07  1.6731607865E-04  2.3464420620E-05  6.3423525750E-05 -2.9334235624E-04
  3.5768711069E-05  8.2375089293E-06  1.4208798957E-04  2.7268439161E-05 -1.0405796278E-03 -2.2550165793E-04
  5.8573502211E-07 -4.5851694500E-06 -4.3013826865E-07 -1.7248625952E-06  1.5015903263E-06 -1.5435076335E-06
 -8.2426597986E-04 -9.7217723059E-05 -4.4572076077E-05 -9.2447530925E-04 -3.2026949149E-04  1.1811445188E-06
 -7.1797243744E-05 -1.5435212569E-05 -2.8172230769E-04 -5.8326928308E-07 -5.0572728740E-05  8.2843920537E-04
  5.8234754266E-06  4.9177091404E-04 -9.2814039822E-05  2.1179070045E-06  5.4681059564E-07  1.6214842038E-06
  2.2703450905E-06  2.8003790169E-07 -1.5947729917E-06  8.7760391982E-09 -3.2134301970E-07 -5.3223204781E-05
 -1.6836233403E-07 -2.0308189537E-04  4.1472793427E-05  4.1562098265E-07 -1.0835739262E-06 -1.1390303773E-04
 -4.0147003533E-05 -3.2970416691E-06  2.1970412798E-06 -7.6528474245E-08 -7.2586781999E-07  8.3233799344E-08
 -2.7470437835E-05  8.3020130698E-05  1.2171721300E-04 -1.8222905964E-05  5.3544609781E-07  9.8111350952E-05
  7.7007915611E-05 -4.0341636219E-05 -5.1080065359E-06 -4.6511916753E-06  1.0060745780E-04  1.4098593197E-05
  1.4323545257E-04 -1.6540886308E-05  3.3839771471E-09 -3.5708665236E-05 -1.0633189364E-05  6.6071283637E-06
 -6.1304198812E-07  8.3728814866E-08  1.9204966935E-06 -7.6256626993E-05  2.9439128054E-06 -4.0817278513E-06
 -6.8214376695E-07 -4.2098787863E-07  1.2377260475E-03  2.2246776334E-04  1.5292452905E-06  9.6385207810E-07
 -1.3057522921E-03  1.9509951393E-04 -7.3375002192E-07  5.1094038775E-06  1.2658245693E-03 -2.3874977852E-04
 -1.3581247289E-06  2.4551596428E-06 -6.0431452233E-07  6.0217910112E-08  7.6868057175E-08  1.4137695243E-06
 -9.1255127228E-07  1.1868106362E-03  1.6685743138E-04  8.5856174356E-04  2.1177293381E-04 -7.0976179658E-04
  6.0288067172E-05 -1.0751094882E-06  9.8061247759E-07  6.8959836914E-05 -1.3187395325E-05  4.0878071394E-04
  5.7278309836E-05 -5.6222839472E-07  1.0130485128E-06  1.5815139479E-04  3.3978774700E-05 -1.3018896672E-04
  1.5203438987E-05 -1.0556747948E-06  1.0782360709E-06 -1.4347016065E-06  1.8904898057E-06  2.1484909331E-06
 -7.8323008329E-07
     2   S    1.8848407151E-01
  1.7577982060E-01 -8.0360763691E-01  2.8340658438E-01 -4.7326306018E-01  4.3374746469E-04 -4.2840864434E-04
  1.5121286894E-03 -2.8110908987E-03  7.3197420112E-04 -3.0835994137E-04 -1.1618610393E-03  1.2771943588E-03
 -8.6223256747E-03  1.0284595661E-01 -2.0763318739E-02 -8.5263322923E-02  3.7001257921E-05 -3.4407233159E-05
  3.7288563890E-03  3.1296055901E-04  5.3688757599E-03  5.6763124781E-05 -4.6587182450E-03 -1.6098264147E-03
 -1.2512137693E-05 -1.1222845182E-06 -6.4745064386E-05 -1.2969386585E-05 -8.8592215395E-07 -1.5732679088E-06
 -1.2213717939E-03  2.9682429343E-04 -1.2334451283E-04  3.8227128490E-04 -3.3652856703E-06 -6.7817129261E-04
 -3.7437398648E-06 -5.4697195138E-06 -4.0923900839E-06  2.5813655509E-06 -1.4945688597E-05 -3.5250689150E-04
 -2.7457113901E-04  4.0333961530E-06 -1.0815440020E-03 -9.0321275517E-05  4.7418872814E-04  1.6811159591E-04
  1.4895893052E-07  4.0617070378E-07  5.3391979399E-06  2.9720610636E-06  7.9182133545E-08 -3.1112817276E-06
 -9.4352159484E-04  2.2938274047E-04  1.4507543256E-03 -5.1914985996E-05 -1.4194145290E-03 -4.1721072170E-04
 -2.8784393008E-06 -1.1647207255E-07 -1.9011250369E-05 -5.9799620670E-06  9.0701901070E-07 -1.0654439597E-06
 -3.1474404037E-06  9.7299809238E-08  1.8849373290E-07  5.9904353137E-07  3.6972987088E-05  2.9564445905E-06
  1.5709167564E-04 -9.7018323424E-04 -8.5410705846E-08  1.8644475571E-04  1.1541284038E-03  6.4741410203E-07
  2.0934720154E-04 -5.0943496784E-05 -8.0730298052E-07  7.0120971593E-07 -2.3456959580E-04 -1.9570982502E-05
 -6.8503822635E-04 -1.1132644948E-04  3.8812262148E-07  1.6683251395E-06  4.7332879207E-07  5.6534564854E-07
  3.0837884529E-04 -5.0181346060E-05  5.7754944244E-07  1.7027335963E-06 -5.3077987269E-06 -2.3472381115E-07
  3.9814515767E-07 -3.5644925309E-06  7.2769529611E-04 -1.7690346338E-04  3.5075650999E-04  5.7026423836E-05
  9.0054999539E-07 -1.3626448487E-06  1.1466923802E-06  9.8663378407E-07 -2.7826991033E-04  2.2561644397E-05
  2.7377506990E-04  6.7274038558E-05  6.2000749363E-07 -2.6066015956E-07  3.5502131778E-06  9.8207827216E-07
  3.1276532559E-04 -5.0733796787E-05  4.7455329306E-07 -3.7232612084E-07  2.2005914931E-07 -1.2897333358E-06
 -1.6358096983E-06  4.7939757274E-08  2.6668971417E-04  2.2341743264E-05 -4.6631477522E-05 -7.5495407895E-06
 -6.6692770805E-05  1.0832094354E-05  1.6032986185E-04  2.6037804015E-05  3.2165311310E-07  1.0860485459E-06
  4.6334156626E-04 -1.1264095065E-04 -3.3585295492E-05 -7.4875222203E-06 -3.7828910902E-04  6.1357420504E-05
 -5.4872362292E-05  6.1314556099E-06 -1.4033259376E-07  2.5899251020E-07  5.4539933937E-05  1.1659050580E-05
 -1.1011529217E-04 -6.5743579768E-05  1.3069901405E-07  3.0923260738E-08  9.0884781551E-07  2.9829779020E-07
  8.2802855107E-08  7.0079123461E-09 -4.6623060999E-08  5.3971127585E-08  3.1636078795E-07 -3.4524235995E-07
 -5.7523363707E-07  4.2577634407E-07  1.7759195653E-06 -3.4665018079E-04 -2.8979576932E-05 -2.7003613954E-06
  6.0530058688E-07 -1.0302822333E-06 -1.6477215006E-06 -1.1486380992E-04 -1.8679805053E-05  4.2758503041E-06
 -7.7205320174E-07  8.7450190815E-05  1.0871540987E-04 -8.0032213901E-06 -1.0276335949E-04  4.3025610491E-05
  4.2374344600E-04  9.3034287527E-05  4.2756740123E-07  1.0976742722E-04 -3.1832532952E-04 -1.6953760008E-06
  3.8284876144E-08 -2.9303254451E-06  9.3053717105E-05  1.2635756873E-03 -2.1375724004E-07 -4.6889168117E-07
  3.4506795709E-06 -2.2664994960E-04  5.5110547543E-05 -2.7193152116E-06 -7.7726625065E-06 -3.8401325936E-07
 -6.4139450190E-06  1.5844378902E-04  5.1582911520E-05  1.5282323805E-06  3.3805932051E-04 -4.3407063411E-04
 -1.3337656719E-05  1.2726161265E-03  7.7489237404E-05 -7.1883439359E-07 -3.2138805389E-04 -7.6878679486E-04
 -7.2438368716E-07  3.5256153802E-07  5.5199339766E-07  1.5231315892E-04 -4.3239066447E-04 -3.7589631139E-04
 -3.1433775153E-05 -4.4182206224E-04 -2.6384036323E-04 -7.0136680130E-06  2.2323457218E-07  3.5612910457E-08
 -4.1719085144E-07 -2.9182311527E-04  4.7318069935E-05 -2.2209037949E-07 -2.7637197633E-07 -4.9774120727E-07
  1.3077845130E-07  1.0892666851E-06  5.2658122741E-07  1.5442871614E-05  2.8715606359E-06  4.1010598041E-05
 -1.4731286218E-06 -2.1135550237E-07 -5.0315848413E-07  1.6725846202E-06  4.6499799660E-05  1.5231126210E-05
  1.7912725727E-06 -1.4281774582E-05  4.8143771080E-05  1.7849241886E-06  6.4633309489E-07  4.4676655075E-05
 -5.7342171930E-05 -1.4375973351E-09 -6.0182864652E-08 -8.4998288312E-08 -4.1166971404E-08  1.8355884506E-07
 -8.4469380933E-07  4.0717390817E-04 -1.1777721318E-03  3.3588738410E-05  8.0589649230E-05  6.2850239868E-07
 -4.1741453914E-07 -1.7157366244E-07  2.2748827063E-06 -6.1220031072E-07 -1.2050327731E-06 -9.0398429026E-09
 -7.8587602423E-07  1.9722679529E-04  3.2050137851E-05 -3.2092905552E-06  3.6745944044E-06  4.9527009395E-05
  9.2906092695E-06  2.6281919020E-04 -2.5869343480E-07 -1.6709729703E-04 -4.0028027596E-04  6.5268037952E-05
 -3.1397841446E-07 -1.6009719456E-07 -3.4930339941E-05  9.9381930689E-05 -2.0837463571E-06 -6.2816217847E-05
 -8.5038787469E-04 -2.3369231378E-04 -5.2703487057E-05 -1.4979694001E-04 -9.1512705697E-05 -2.3351673172E-08
  1.0185124664E-07 -6.9975858083E-08 -3.7578498383E-06 -1.4554937316E-07  2.7934786678E-06  1.2268046703E-06
  1.4733122323E-07  1.8454514752E-07  1.7743426637E-04 -2.8791672285E-05 -9.8671947906E-07  1.6038322254E-06
  1.9411728542E-06  1.4960321572E-05  2.9266827541E-06 -1.5080303823E-05  1.5266361762E-04 -5.1937354230E-04
  2.9803273988E-06 -1.0234766921E-06  1.1036081184E-07  2.6313273957E-04  4.2758297732E-05  1.8341844696E-07
  4.7779754674E-06  6.1216535477E-05 -1.3034002006E-04  1.6860462891E-05  1.3080712341E-05 -7.7370466227E-04
  2.1849534298E-04 -6.1493845678E-04 -4.1729253747E-07 -4.3043198952E-05  1.7577024584E-04 -1.6714794470E-06
  9.4735948451E-06  1.0422426003E-06  4.7033512876E-07  2.7671348650E-04  6.6282855253E-04 -3.0337764198E-07
  9.4784962376E-07 -1.3746835153E-07 -1.7653498112E-09  4.6475661094E-06 -7.0698133286E-05 -1.3795196917E-05
  3.7341233440E-07 -2.9279978077E-07  3.4752586589E-06  1.5880674212E-07  4.8846684900E-06 -1.6592931263E-04
 -5.2602470934E-05 -1.9055845304E-04  2.5243737708E-06  2.6487200781E-06  2.1261144010E-06 -1.0522323948E-04
  1.3684685649E-04 -4.7246526950E-05 -5.8145479867E-04 -4.5952476014E-05  1.3307571816E-04  2.3197709834E-06
  6.5416269651E-07 -2.3524549867E-07  5.7990576054E-07  1.6390789563E-05  2.2238320137E-04  2.4249078968E-04
 -3.1358769179E-05  7.9140746333E-07 -1.1690196341E-06  2.7345520362E-07  1.0145937996E-07  2.5586798912E-07
  1.0484715641E-06  1.4524990873E-06  7.7481764516E-07  1.5806511123E-04  3.0730127469E-05  8.0362697146E-06
  3.0253640811E-04 -1.1110512401E-04  3.7002019230E-04 -1.1186334809E-06  7.4064141629E-07 -4.5506378635E-06
 -9.9090494885E-07  2.1248053279E-07  4.4595996034E-08  4.0407926921E-07  1.3708516238E-04  3.0091669300E-05
  1.1752032233E-05 -1.3847859447E-06  1.4492658282E-07 -1.7916807896E-04  7.2915172077E-04 -1.0865502976E-06
  3.8061091666E-07 -2.2020656917E-07 -3.9943949013E-07 -1.0953594146E-05 -2.2083643651E-06  2.0853653647E-07
 -1.5181662314E-05 -1.3719701668E-04  4.2293948305E-07 -7.9404747832E-07  1.7080429592E-05 -2.2360935398E-06
  3.5687966914E-05 -1.6743695331E-04  2.6907305753E-06  4.8766562224E-05  1.1699930076E-04  1.8826498345E-07
  7.8966254571E-07 -7.8161606560E-05  8.6715778334E-07  8.1250113157E-07  8.2621441358E-07 -3.4322334298E-07
 -3.6879664456E-08 -3.8085034320E-08  8.0988556849E-07 -4.4421096118E-04 -9.7244657261E-05  2.7044105937E-06
  2.4220415776E-05 -5.0929972039E-08  2.3969009535E-07 -6.1930160973E-08 -1.3287252820E-06  1.5983564319E-05
  2.1889315547E-04 -1.9345292477E-04 -6.3215336540E-05 -9.2587500704E-06 -4.4795609872E-06 -3.2912297618E-05
 -2.1104597128E-05 -2.0794591702E-05 -4.0948862130E-06  2.8106619361E-04  1.6707661816E-04  1.6299993585E-06
  5.1238986371E-05 -6.6032517679E-05 -1.6341715554E-06  3.6973202425E-08  4.2677216470E-05  5.0217739172E-06
  2.3399175264E-06 -4.2863475374E-05  8.8477727426E-06 -4.5164469051E-07 -2.0094730531E-06  4.9906603024E-05
  6.6845741445E-04 -1.0087078334E-06 -2.5097629729E-06 -1.4062148929E-04  5.5224397182E-04  8.1066263301E-07
 -9.9206738517E-06  5.0854379836E-07 -2.4258898052E-07 -2.2263997654E-06  1.7350609773E-06 -1.2780742013E-04
  9.2217800257E-07 -1.3691083680E-06 -4.1541609608E-08  2.3356486885E-05 -1.8859966120E-04 -2.2650174487E-05
